0,1,2,3
R14,HO2,R581,OH
R14,HO2,R619,OH
R876,OH,R433,MVKPC
R876,OH,R590,MVKPC
R629,OH,R624,MCT
R629,HO2,R113,O3
R629,HO2,R574,O3
R629,HO2,R581,O3
MP,R32,MO2,R28
MP,R291,MO2,R28
CH2O,R36,CO,R338
CH2O,R36,H2O,R341
CH2O,R36,HO2,R89
CH2O,R36,HO2,R401
CH2O,R36,HO2,R449
CH2O,R36,HO2,R469
CH2O,R36,HO2,R488
CH2O,R36,HO2,R492
CH2O,R36,HO2,R497
CH2O,R36,HO2,R500
CH2O,R36,HO2,R503
CH2O,R36,HO2,R507
CH2O,R36,HO2,R534
CH2O,R36,HO2,R535
CH2O,R36,HO2,R573
CH2O,R36,HO2,R574
CH2O,R52,CO,R338
CH2O,R52,HO2,R89
CH2O,R52,HO2,R401
CH2O,R52,HO2,R449
CH2O,R52,HO2,R469
CH2O,R52,HO2,R488
CH2O,R52,HO2,R492
CH2O,R52,HO2,R497
CH2O,R52,HO2,R500
CH2O,R52,HO2,R503
CH2O,R52,HO2,R507
CH2O,R52,HO2,R534
CH2O,R52,HO2,R535
CH2O,R52,HO2,R573
CH2O,R52,HO2,R574
CH2O,R181,CO,R338
CH2O,R181,HO2,R89
CH2O,R181,HO2,R401
CH2O,R181,HO2,R449
CH2O,R181,HO2,R469
CH2O,R181,HO2,R488
CH2O,R181,HO2,R492
CH2O,R181,HO2,R497
CH2O,R181,HO2,R500
CH2O,R181,HO2,R503
CH2O,R181,HO2,R507
CH2O,R181,HO2,R534
CH2O,R181,HO2,R535
CH2O,R181,HO2,R573
CH2O,R181,HO2,R574
CH2O,R223,CO,R338
CH2O,R223,OH,R31
CH2O,R223,OH,R116
CH2O,R223,OH,R164
CH2O,R223,OH,R392
CH2O,R223,OH,R432
CH2O,R223,OH,R440
CH2O,R223,OH,R441
CH2O,R223,OH,R553
CH2O,R223,OH,R594
CH2O,R223,OH,R597
CH2O,R223,HO2,R89
CH2O,R223,HO2,R401
CH2O,R223,HO2,R449
CH2O,R223,HO2,R469
CH2O,R223,HO2,R488
CH2O,R223,HO2,R492
CH2O,R223,HO2,R497
CH2O,R223,HO2,R500
CH2O,R223,HO2,R503
CH2O,R223,HO2,R507
CH2O,R223,HO2,R534
CH2O,R223,HO2,R535
CH2O,R223,HO2,R573
CH2O,R223,HO2,R574
CH2O,R262,CO,R338
CH2O,R262,HO2,R89
CH2O,R262,HO2,R401
CH2O,R262,HO2,R449
CH2O,R262,HO2,R469
CH2O,R262,HO2,R488
CH2O,R262,HO2,R492
CH2O,R262,HO2,R497
CH2O,R262,HO2,R500
CH2O,R262,HO2,R503
CH2O,R262,HO2,R507
CH2O,R262,HO2,R534
CH2O,R262,HO2,R535
CH2O,R262,HO2,R573
CH2O,R262,HO2,R574
CH2O,R763,CO,R338
CH2O,R763,HO2,R89
CH2O,R763,HO2,R401
CH2O,R763,HO2,R449
CH2O,R763,HO2,R469
CH2O,R763,HO2,R488
CH2O,R763,HO2,R492
CH2O,R763,HO2,R497
CH2O,R763,HO2,R500
CH2O,R763,HO2,R503
CH2O,R763,HO2,R507
CH2O,R763,HO2,R534
CH2O,R763,HO2,R535
CH2O,R763,HO2,R573
CH2O,R763,HO2,R574
R524,IHPNBOO,R533,OH
R524,IHPNBOO,R534,OH
R524,IHPNBOO,R536,OH
R524,IDHNBOO,R503,OH
R413,OH,R398,IHOO4
R413,OH,R441,IHOO4
R838,I,R307,IONO
INO2B,R507,INPB,R529
INO2B,R507,OH,R529
INO2B,R509,INPB,R529
INO2B,R510,INPB,R529
INO2B,R513,INPB,R529
R426,OH,R398,IHOO4
R426,OH,R441,IHOO4
R906,OH,R526,ITHN
R906,OH,R527,ITHN
R906,OH,R544,ITHN
R906,HO2,R488,ITHN
R906,HO2,R492,ITHN
R906,HO2,R497,ITHN
R906,HO2,R500,ITHN
R906,HO2,R503,ITHN
R906,HO2,R534,ITHN
R906,HO2,R535,ITHN
R116,HO2,R22,OH
R116,HO2,R44,OH
R116,HO2,R89,OH
R116,HO2,R90,OH
R116,HO2,R113,OH
R116,HO2,R267,OH
R116,HO2,R401,OH
R116,HO2,R449,GLYC
R116,HO2,R449,OH
R116,HO2,R468,OH
R116,HO2,R469,OH
R116,HO2,R474,OH
R116,HO2,R488,GLYC
R116,HO2,R488,OH
R116,HO2,R492,OH
R116,HO2,R497,GLYC
R116,HO2,R497,OH
R116,HO2,R500,OH
R116,HO2,R503,GLYC
R116,HO2,R503,OH
R116,HO2,R507,OH
R116,HO2,R534,GLYC
R116,HO2,R534,OH
R116,HO2,R535,OH
R116,HO2,R543,OH
R116,HO2,R546,GLYC
R116,HO2,R546,OH
R116,HO2,R573,OH
R116,HO2,R574,OH
R116,HO2,R581,OH
R116,HO2,R619,OH
R330,I,R324,IO
R396,HO2,R113,O3
R396,HO2,R574,O3
R396,HO2,R581,O3
R95,HO2,R113,OTHRO2
R95,HO2,R574,MO2
OTHRO2,R110,ETP,R132
ATOOH,R35,OH,R441
ATOOH,R35,OH,R549
ATOOH,R35,OH,R555
ATOOH,R851,OH,R441
ATOOH,R851,OH,R549
ATOOH,R851,OH,R555
R313,I2,R326,I
R313,I2,R833,I
R456,IEPOXAOO,R460,OH
R597,HO2,R22,OH
R597,HO2,R44,OH
R597,HO2,R89,OH
R597,HO2,R90,OH
R597,HO2,R113,OH
R597,HO2,R267,OH
R597,HO2,R401,OH
R597,HO2,R449,OH
R597,HO2,R468,OH
R597,HO2,R469,OH
R597,HO2,R474,OH
R597,HO2,R488,OH
R597,HO2,R492,OH
R597,HO2,R497,OH
R597,HO2,R500,OH
R597,HO2,R503,OH
R597,HO2,R507,OH
R597,HO2,R534,OH
R597,HO2,R535,OH
R597,HO2,R543,OH
R597,HO2,R546,OH
R597,HO2,R573,OH
R597,HO2,R574,OH
R597,HO2,R581,OH
R597,HO2,R619,OH
R335,MO2,R418,OH
R335,H2O,R191,OH
A3O2,R64,RCHO,R775
A3O2,R64,HO2,R113
A3O2,R85,RCHO,R775
A3O2,R85,HO2,R113
A3O2,R111,RA3P,R133
A3O2,R125,RCHO,R775
A3O2,R125,MO2,R97
A3O2,R125,MO2,R129
A3O2,R125,HO2,R113
ICNOO,R543,OH,R541
ICNOO,R543,OH,R594
R777,MO2,R97,ACET
Br2,R176,HOBr,R694
Br2,R176,Br,R175
Br2,R798,Br,R175
R526,ITHN,R905,OH
R85,HO2,R574,MO2
R356,MO2,R100,MCO3
R356,HO2,R89,MCO3
R356,HO2,R90,MCO3
R356,HO2,R574,MCO3
R454,ICHE,R432,OH
R454,ICHOO,R469,OH
R454,ICHOO,R472,OH
R454,HO2,R22,OH
R454,HO2,R44,OH
R454,HO2,R89,OH
R454,HO2,R90,OH
R454,HO2,R113,OH
R454,HO2,R267,OH
R454,HO2,R401,OH
R454,HO2,R449,OH
R454,HO2,R468,OH
R454,HO2,R469,OH
R454,HO2,R474,OH
R454,HO2,R488,OH
R454,HO2,R492,OH
R454,HO2,R497,OH
R454,HO2,R500,OH
R454,HO2,R503,OH
R454,HO2,R507,OH
R454,HO2,R534,OH
R454,HO2,R535,OH
R454,HO2,R543,OH
R454,HO2,R546,OH
R454,HO2,R573,OH
R454,HO2,R574,OH
R454,HO2,R581,OH
R454,HO2,R619,OH
R432,OH,R430,ICHE
R432,OH,R455,ICHE
R432,OH,R457,ICHE
R432,OH,R528,ICHE
R432,OH,R540,ICHE
R100,MCO3,R57,MO2
R100,MCO3,R125,MO2
R100,MCO3,R126,MO2
R100,MCO3,R142,MO2
R100,MCO3,R145,MO2
R100,MCO3,R146,MO2
R100,MCO3,R148,MO2
R100,MCO3,R368,MO2
R100,MCO3,R377,MO2
R100,MCO3,R378,MO2
R100,MCO3,R514,MO2
R100,MCO3,R623,MO2
R100,HO2,R574,MO2
R635,BZPAN,R637,BZCO3
R377,HO2,R89,MCO3
R377,HO2,R90,MCO3
R377,HO2,R574,MCO3
R17,HO2,R113,O3
R17,HO2,R574,MO2
R17,HO2,R574,O3
R17,HO2,R581,O3
R322,I,R324,IO
R648,HO2,R574,MO2
O3,R115,HO2,R113
O3,R115,HO2,R574
O3,R115,HO2,R581
O3,R358,HO2,R113
O3,R358,HO2,R574
O3,R358,HO2,R581
O3,R359,HO2,R113
O3,R359,HO2,R574
O3,R359,HO2,R581
O3,R363,HO2,R113
O3,R363,HO2,R574
O3,R363,HO2,R581
O3,R548,HO2,R113
O3,R548,HO2,R574
O3,R548,HO2,R581
O3,R651,HO2,R113
O3,R651,HO2,R574
O3,R651,HO2,R581
R249,H2O,R191,OH
R311,IONO2,R312,IO
R254,HO2,R22,OH
R254,HO2,R44,OH
R254,HO2,R89,OH
R254,HO2,R90,OH
R254,HO2,R113,OH
R254,HO2,R267,OH
R254,HO2,R401,OH
R254,HO2,R449,OH
R254,HO2,R468,OH
R254,HO2,R469,OH
R254,HO2,R474,OH
R254,HO2,R488,OH
R254,HO2,R492,OH
R254,HO2,R497,OH
R254,HO2,R500,OH
R254,HO2,R503,OH
R254,HO2,R507,OH
R254,HO2,R534,OH
R254,HO2,R535,OH
R254,HO2,R543,OH
R254,HO2,R546,OH
R254,HO2,R573,OH
R254,HO2,R574,OH
R254,HO2,R581,OH
R254,HO2,R619,OH
R155,ACET,R776,MCO3
BrNO2,R803,Br,R186
R651,OH,R617,AROMP4
R651,OH,R618,AROMP4
R651,OH,R624,AROMP4
R651,OH,R646,AROMP4
R788,MCO3,R128,HAC
R788,HO2,R468,HAC
R788,HO2,R469,HAC
R788,HO2,R488,HAC
R788,HO2,R500,HAC
R788,HO2,R503,HAC
R788,HO2,R534,HAC
R788,HO2,R573,HAC
R788,HO2,R581,HAC
R430,MACR,R552,OH
R430,OH,R441,HPALD4
R500,MVKN,R880,HO2
R500,ITHN,R594,HO2
R500,ITHN,R905,HO2
R500,OH,R21,HO2
R500,OH,R31,HO2
R500,OH,R36,HO2
R500,OH,R46,HO2
R500,OH,R49,HO2
R500,OH,R103,HO2
R500,OH,R104,HO2
R500,OH,R167,HO2
R500,OH,R179,HO2
R500,OH,R190,HO2
R500,OH,R245,HO2
R500,OH,R255,HO2
R500,OH,R433,HO2
R500,OH,R438,HO2
R500,OH,R440,HO2
R500,OH,R441,HO2
R500,OH,R455,HO2
R500,OH,R457,HO2
R500,OH,R485,HO2
R500,OH,R486,HO2
R500,OH,R541,HO2
R500,OH,R549,HO2
R500,OH,R566,HO2
R500,OH,R568,HO2
R500,OH,R589,HO2
R500,OH,R590,HO2
R500,OH,R594,HO2
R500,OH,R606,HO2
R500,OH,R617,HO2
R500,OH,R618,HO2
R500,OH,R624,HO2
R143,ACTA,R78,MO2
R143,ACTA,R297,MO2
R846,IO,R317,I2O3
R405,OH,R397,IHOO1
R405,OH,R438,IHOO1
R405,OH,R440,IHOO1
IHOO4,R408,OH,R398
IHOO4,R408,OH,R441
IHOO4,R418,OH,R398
IHOO4,R418,OH,R441
R488,MCRHN,R881,HO2
R488,GLYC,R779,HO2
R488,ITHN,R594,HO2
R488,ITHN,R905,HO2
R488,OH,R21,HO2
R488,OH,R31,HO2
R488,OH,R36,HO2
R488,OH,R46,HO2
R488,OH,R49,HO2
R488,OH,R103,HO2
R488,OH,R104,HO2
R488,OH,R167,HO2
R488,OH,R179,HO2
R488,OH,R190,HO2
R488,OH,R245,HO2
R488,OH,R255,HO2
R488,OH,R433,HO2
R488,OH,R438,HO2
R488,OH,R440,HO2
R488,OH,R441,HO2
R488,OH,R455,HO2
R488,OH,R457,HO2
R488,OH,R477,ISOPNOO1
R488,OH,R485,HO2
R488,OH,R486,HO2
R488,OH,R541,HO2
R488,OH,R549,HO2
R488,OH,R566,HO2
R488,OH,R568,HO2
R488,OH,R589,HO2
R488,OH,R590,HO2
R488,OH,R594,HO2
R488,OH,R606,HO2
R488,OH,R617,HO2
R488,OH,R618,HO2
R488,OH,R624,HO2
R457,HO2,R22,OH
R457,HO2,R44,OH
R457,HO2,R89,OH
R457,HO2,R90,OH
R457,HO2,R113,OH
R457,HO2,R267,OH
R457,HO2,R401,OH
R457,HO2,R449,OH
R457,HO2,R468,OH
R457,HO2,R469,OH
R457,HO2,R474,OH
R457,HO2,R492,OH
R457,HO2,R497,OH
R457,HO2,R503,OH
R457,HO2,R507,OH
R457,HO2,R534,OH
R457,HO2,R535,OH
R457,HO2,R543,OH
R457,HO2,R546,OH
R457,HO2,R573,OH
R457,HO2,R574,OH
R457,HO2,R581,OH
R457,HO2,R619,OH
R527,ITHN,R905,OH
R92,PRPN,R789,HO2
R148,ALD2,R182,MCO3
R349,H2O2,R21,H2O
R341,HCOOH,R49,H2O
R341,HCOOH,R289,H2O
R341,H2O2,R21,H2O
R554,MVKHCB,R567,OH
R554,OH,R438,MVKHP
R554,OH,R593,MVKHP
R776,MO2,R97,ACET
B3O2,R73,HO2,R113
HPETHNL,R870,OH,R440
HPETHNL,R870,HO2,R534
HPETHNL,R870,HO2,R535
RP,R136,RCO3,R113
MVKHP,R875,OH,R438
MVKHP,R875,OH,R593
MVKHP,R875,HO2,R449
MVKHP,R875,HO2,R534
MACRNO2,R581,MCRHN,R556
MACRNO2,R581,OH,R556
R102,HO2,R574,MO2
R623,HO2,R89,MCO3
R623,HO2,R90,MCO3
R623,HO2,R574,MCO3
MCRHNB,R557,OH,R485
MCRHNB,R557,OH,R541
MCRHNB,R882,OH,R485
MCRHNB,R882,OH,R541
MCRHNB,R882,HO2,R497
MCRHNB,R882,HO2,R503
MCRHNB,R882,HO2,R534
MCRHNB,R882,HO2,R535
MCRHNB,R882,HO2,R581
AROMRO2,R619,OH,R617
AROMRO2,R619,OH,R618
AROMRO2,R619,OH,R624
R576,OH,R549,MCROHOO
IDCHP,R590,IEPOXAOO,R459
R606,HO2,R22,OH
R606,HO2,R44,OH
R606,HO2,R89,OH
R606,HO2,R90,OH
R606,HO2,R113,OH
R606,HO2,R267,OH
R606,HO2,R401,OH
R606,HO2,R449,OH
R606,HO2,R468,OH
R606,HO2,R469,OH
R606,HO2,R474,OH
R606,HO2,R492,OH
R606,HO2,R497,OH
R606,HO2,R503,OH
R606,HO2,R507,OH
R606,HO2,R534,OH
R606,HO2,R535,OH
R606,HO2,R543,OH
R606,HO2,R546,OH
R606,HO2,R573,OH
R606,HO2,R574,OH
R606,HO2,R581,OH
R606,HO2,R619,OH
R503,GLYC,R779,HO2
R503,MVKN,R880,HO2
R503,ITHN,R594,IDHNBOO
R503,ITHN,R594,HO2
R503,ITHN,R905,HO2
R503,OH,R21,HO2
R503,OH,R31,HO2
R503,OH,R36,HO2
R503,OH,R46,HO2
R503,OH,R49,HO2
R503,OH,R103,HO2
R503,OH,R104,HO2
R503,OH,R167,HO2
R503,OH,R179,HO2
R503,OH,R190,HO2
R503,OH,R245,HO2
R503,OH,R255,HO2
R503,OH,R433,HO2
R503,OH,R438,HO2
R503,OH,R440,HO2
R503,OH,R441,HO2
R503,OH,R455,HO2
R503,OH,R485,HO2
R503,OH,R486,HO2
R503,OH,R541,HO2
R503,OH,R549,HO2
R503,OH,R566,HO2
R503,OH,R568,HO2
R503,OH,R589,HO2
R503,OH,R590,HO2
R503,OH,R594,IDHNBOO
R503,OH,R594,HO2
R503,OH,R617,HO2
R503,OH,R618,HO2
R503,OH,R624,HO2
HO2,R22,OH,R21
HO2,R22,OH,R31
HO2,R22,OH,R36
HO2,R22,OH,R46
HO2,R22,OH,R49
HO2,R22,OH,R103
HO2,R22,OH,R104
HO2,R22,OH,R167
HO2,R22,OH,R179
HO2,R22,OH,R190
HO2,R22,OH,R245
HO2,R22,OH,R255
HO2,R22,OH,R433
HO2,R22,OH,R438
HO2,R22,OH,R440
HO2,R22,OH,R441
HO2,R22,OH,R455
HO2,R22,OH,R485
HO2,R22,OH,R486
HO2,R22,OH,R541
HO2,R22,OH,R549
HO2,R22,OH,R566
HO2,R22,OH,R568
HO2,R22,OH,R589
HO2,R22,OH,R590
HO2,R22,OH,R594
HO2,R22,OH,R617
HO2,R22,OH,R618
HO2,R22,OH,R624
HO2,R23,H2O2,R21
HO2,R23,H2O2,R213
HO2,R23,H2O2,R265
HO2,R44,OH,R21
HO2,R44,OH,R31
HO2,R44,OH,R36
HO2,R44,OH,R46
HO2,R44,OH,R49
HO2,R44,OH,R103
HO2,R44,OH,R104
HO2,R44,OH,R167
HO2,R44,OH,R179
HO2,R44,OH,R190
HO2,R44,OH,R245
HO2,R44,OH,R255
HO2,R44,OH,R433
HO2,R44,OH,R438
HO2,R44,OH,R440
HO2,R44,OH,R441
HO2,R44,OH,R455
HO2,R44,OH,R485
HO2,R44,OH,R486
HO2,R44,OH,R541
HO2,R44,OH,R549
HO2,R44,OH,R566
HO2,R44,OH,R568
HO2,R44,OH,R589
HO2,R44,OH,R590
HO2,R44,OH,R594
HO2,R44,OH,R617
HO2,R44,OH,R618
HO2,R44,OH,R624
HO2,R87,R4P,R793
HO2,R89,MCO3,R125
HO2,R89,MCO3,R126
HO2,R89,MCO3,R142
HO2,R89,MCO3,R368
HO2,R89,OH,R21
HO2,R89,OH,R31
HO2,R89,OH,R36
HO2,R89,OH,R46
HO2,R89,OH,R49
HO2,R89,OH,R103
HO2,R89,OH,R104
HO2,R89,OH,R167
HO2,R89,OH,R179
HO2,R89,OH,R190
HO2,R89,OH,R245
HO2,R89,OH,R255
HO2,R89,OH,R433
HO2,R89,OH,R438
HO2,R89,OH,R440
HO2,R89,OH,R441
HO2,R89,OH,R455
HO2,R89,OH,R485
HO2,R89,OH,R486
HO2,R89,OH,R541
HO2,R89,OH,R549
HO2,R89,OH,R566
HO2,R89,OH,R568
HO2,R89,OH,R589
HO2,R89,OH,R590
HO2,R89,OH,R594
HO2,R89,OH,R617
HO2,R89,OH,R618
HO2,R89,OH,R624
HO2,R90,MCO3,R125
HO2,R90,MCO3,R126
HO2,R90,MCO3,R142
HO2,R90,MCO3,R368
HO2,R90,OH,R21
HO2,R90,OH,R31
HO2,R90,OH,R36
HO2,R90,OH,R46
HO2,R90,OH,R49
HO2,R90,OH,R103
HO2,R90,OH,R104
HO2,R90,OH,R167
HO2,R90,OH,R179
HO2,R90,OH,R190
HO2,R90,OH,R245
HO2,R90,OH,R255
HO2,R90,OH,R433
HO2,R90,OH,R438
HO2,R90,OH,R440
HO2,R90,OH,R441
HO2,R90,OH,R455
HO2,R90,OH,R485
HO2,R90,OH,R486
HO2,R90,OH,R541
HO2,R90,OH,R549
HO2,R90,OH,R566
HO2,R90,OH,R568
HO2,R90,OH,R589
HO2,R90,OH,R590
HO2,R90,OH,R594
HO2,R90,OH,R617
HO2,R90,OH,R618
HO2,R90,OH,R624
HO2,R110,ETP,R790
HO2,R111,RA3P,R791
HO2,R113,OH,R21
HO2,R113,OH,R31
HO2,R113,OH,R36
HO2,R113,OH,R46
HO2,R113,OH,R49
HO2,R113,OH,R103
HO2,R113,OH,R104
HO2,R113,OH,R167
HO2,R113,OH,R179
HO2,R113,OH,R190
HO2,R113,OH,R245
HO2,R113,OH,R255
HO2,R113,OH,R433
HO2,R113,OH,R438
HO2,R113,OH,R440
HO2,R113,OH,R441
HO2,R113,OH,R455
HO2,R113,OH,R485
HO2,R113,OH,R486
HO2,R113,OH,R541
HO2,R113,OH,R549
HO2,R113,OH,R566
HO2,R113,OH,R568
HO2,R113,OH,R589
HO2,R113,OH,R590
HO2,R113,OH,R594
HO2,R113,OH,R617
HO2,R113,OH,R618
HO2,R113,OH,R624
HO2,R267,OH,R21
HO2,R267,OH,R31
HO2,R267,OH,R36
HO2,R267,OH,R46
HO2,R267,OH,R49
HO2,R267,OH,R103
HO2,R267,OH,R104
HO2,R267,OH,R167
HO2,R267,OH,R179
HO2,R267,OH,R190
HO2,R267,OH,R245
HO2,R267,OH,R255
HO2,R267,OH,R433
HO2,R267,OH,R438
HO2,R267,OH,R440
HO2,R267,OH,R441
HO2,R267,OH,R455
HO2,R267,OH,R485
HO2,R267,OH,R486
HO2,R267,OH,R541
HO2,R267,OH,R549
HO2,R267,OH,R566
HO2,R267,OH,R568
HO2,R267,OH,R589
HO2,R267,OH,R590
HO2,R267,OH,R594
HO2,R267,OH,R617
HO2,R267,OH,R618
HO2,R267,OH,R624
HO2,R401,RIPA,R438
HO2,R401,MVK,R548
HO2,R401,MVK,R785
HO2,R401,OH,R21
HO2,R401,OH,R31
HO2,R401,OH,R36
HO2,R401,OH,R46
HO2,R401,OH,R49
HO2,R401,OH,R103
HO2,R401,OH,R104
HO2,R401,OH,R167
HO2,R401,OH,R179
HO2,R401,OH,R190
HO2,R401,OH,R245
HO2,R401,OH,R255
HO2,R401,OH,R433
HO2,R401,OH,R438
HO2,R401,OH,R440
HO2,R401,OH,R441
HO2,R401,OH,R455
HO2,R401,OH,R485
HO2,R401,OH,R486
HO2,R401,OH,R541
HO2,R401,OH,R549
HO2,R401,OH,R566
HO2,R401,OH,R568
HO2,R401,OH,R589
HO2,R401,OH,R590
HO2,R401,OH,R594
HO2,R401,OH,R617
HO2,R401,OH,R618
HO2,R401,OH,R624
HO2,R402,RIPC,R440
HO2,R402,RIPC,R885
HO2,R449,GLYC,R779
HO2,R449,OH,R21
HO2,R449,OH,R31
HO2,R449,OH,R36
HO2,R449,OH,R46
HO2,R449,OH,R49
HO2,R449,OH,R103
HO2,R449,OH,R104
HO2,R449,OH,R167
HO2,R449,OH,R179
HO2,R449,OH,R190
HO2,R449,OH,R245
HO2,R449,OH,R255
HO2,R449,OH,R433
HO2,R449,OH,R438
HO2,R449,OH,R440
HO2,R449,OH,R441
HO2,R449,OH,R455
HO2,R449,OH,R485
HO2,R449,OH,R486
HO2,R449,OH,R541
HO2,R449,OH,R549
HO2,R449,OH,R566
HO2,R449,OH,R568
HO2,R449,OH,R589
HO2,R449,OH,R590
HO2,R449,OH,R594
HO2,R449,OH,R617
HO2,R449,OH,R618
HO2,R449,OH,R624
HO2,R468,ICPDH,R589
HO2,R468,ICPDH,R900
HO2,R468,GLYX,R780
HO2,R468,OH,R21
HO2,R468,OH,R31
HO2,R468,OH,R36
HO2,R468,OH,R46
HO2,R468,OH,R49
HO2,R468,OH,R103
HO2,R468,OH,R104
HO2,R468,OH,R167
HO2,R468,OH,R179
HO2,R468,OH,R190
HO2,R468,OH,R245
HO2,R468,OH,R255
HO2,R468,OH,R433
HO2,R468,OH,R438
HO2,R468,OH,R440
HO2,R468,OH,R441
HO2,R468,OH,R455
HO2,R468,OH,R485
HO2,R468,OH,R486
HO2,R468,OH,R541
HO2,R468,OH,R549
HO2,R468,OH,R566
HO2,R468,OH,R568
HO2,R468,OH,R589
HO2,R468,OH,R590
HO2,R468,OH,R594
HO2,R468,OH,R617
HO2,R468,OH,R618
HO2,R468,OH,R624
HO2,R469,MVKHC,R568
HO2,R469,MVKHC,R873
HO2,R469,ICPDH,R589
HO2,R469,ICPDH,R900
HO2,R469,OH,R21
HO2,R469,OH,R31
HO2,R469,OH,R36
HO2,R469,OH,R46
HO2,R469,OH,R49
HO2,R469,OH,R103
HO2,R469,OH,R104
HO2,R469,OH,R167
HO2,R469,OH,R179
HO2,R469,OH,R190
HO2,R469,OH,R245
HO2,R469,OH,R255
HO2,R469,OH,R433
HO2,R469,OH,R438
HO2,R469,OH,R440
HO2,R469,OH,R441
HO2,R469,OH,R455
HO2,R469,OH,R485
HO2,R469,OH,R486
HO2,R469,OH,R541
HO2,R469,OH,R549
HO2,R469,OH,R566
HO2,R469,OH,R568
HO2,R469,OH,R589
HO2,R469,OH,R590
HO2,R469,OH,R594
HO2,R469,OH,R617
HO2,R469,OH,R618
HO2,R469,OH,R624
HO2,R474,MVK,R548
HO2,R474,MVK,R785
HO2,R474,OH,R21
HO2,R474,OH,R31
HO2,R474,OH,R36
HO2,R474,OH,R46
HO2,R474,OH,R49
HO2,R474,OH,R103
HO2,R474,OH,R104
HO2,R474,OH,R167
HO2,R474,OH,R179
HO2,R474,OH,R190
HO2,R474,OH,R245
HO2,R474,OH,R255
HO2,R474,OH,R433
HO2,R474,OH,R438
HO2,R474,OH,R440
HO2,R474,OH,R441
HO2,R474,OH,R455
HO2,R474,OH,R485
HO2,R474,OH,R486
HO2,R474,OH,R541
HO2,R474,OH,R549
HO2,R474,OH,R566
HO2,R474,OH,R568
HO2,R474,OH,R589
HO2,R474,OH,R590
HO2,R474,OH,R594
HO2,R474,OH,R617
HO2,R474,OH,R618
HO2,R474,OH,R624
HO2,R492,MVKN,R880
HO2,R492,ITHN,R594
HO2,R492,ITHN,R905
HO2,R492,OH,R21
HO2,R492,OH,R31
HO2,R492,OH,R36
HO2,R492,OH,R46
HO2,R492,OH,R49
HO2,R492,OH,R103
HO2,R492,OH,R104
HO2,R492,OH,R167
HO2,R492,OH,R179
HO2,R492,OH,R190
HO2,R492,OH,R245
HO2,R492,OH,R255
HO2,R492,OH,R433
HO2,R492,OH,R438
HO2,R492,OH,R440
HO2,R492,OH,R441
HO2,R492,OH,R455
HO2,R492,OH,R485
HO2,R492,OH,R486
HO2,R492,OH,R541
HO2,R492,OH,R549
HO2,R492,OH,R566
HO2,R492,OH,R568
HO2,R492,OH,R589
HO2,R492,OH,R590
HO2,R492,OH,R594
HO2,R492,OH,R617
HO2,R492,OH,R618
HO2,R492,OH,R624
HO2,R497,GLYC,R779
HO2,R497,ITHN,R594
HO2,R497,ITHN,R905
HO2,R497,OH,R21
HO2,R497,OH,R31
HO2,R497,OH,R36
HO2,R497,OH,R46
HO2,R497,OH,R49
HO2,R497,OH,R103
HO2,R497,OH,R104
HO2,R497,OH,R167
HO2,R497,OH,R179
HO2,R497,OH,R190
HO2,R497,OH,R245
HO2,R497,OH,R255
HO2,R497,OH,R433
HO2,R497,OH,R438
HO2,R497,OH,R440
HO2,R497,OH,R441
HO2,R497,OH,R455
HO2,R497,OH,R485
HO2,R497,OH,R486
HO2,R497,OH,R541
HO2,R497,OH,R549
HO2,R497,OH,R566
HO2,R497,OH,R568
HO2,R497,OH,R589
HO2,R497,OH,R590
HO2,R497,OH,R594
HO2,R497,OH,R617
HO2,R497,OH,R618
HO2,R497,OH,R624
HO2,R507,INPB,R895
HO2,R507,MVK,R548
HO2,R507,MVK,R785
HO2,R507,MACR,R549
HO2,R507,MACR,R787
HO2,R507,OH,R21
HO2,R507,OH,R31
HO2,R507,OH,R36
HO2,R507,OH,R46
HO2,R507,OH,R49
HO2,R507,OH,R103
HO2,R507,OH,R104
HO2,R507,OH,R167
HO2,R507,OH,R179
HO2,R507,OH,R190
HO2,R507,OH,R245
HO2,R507,OH,R255
HO2,R507,OH,R433
HO2,R507,OH,R438
HO2,R507,OH,R440
HO2,R507,OH,R441
HO2,R507,OH,R455
HO2,R507,OH,R485
HO2,R507,OH,R486
HO2,R507,OH,R541
HO2,R507,OH,R549
HO2,R507,OH,R566
HO2,R507,OH,R568
HO2,R507,OH,R589
HO2,R507,OH,R590
HO2,R507,OH,R594
HO2,R507,OH,R617
HO2,R507,OH,R618
HO2,R507,OH,R624
HO2,R534,GLYC,R779
HO2,R534,MVKN,R880
HO2,R534,ITHN,R594
HO2,R534,ITHN,R905
HO2,R534,OH,R21
HO2,R534,OH,R31
HO2,R534,OH,R36
HO2,R534,OH,R46
HO2,R534,OH,R49
HO2,R534,OH,R103
HO2,R534,OH,R104
HO2,R534,OH,R167
HO2,R534,OH,R179
HO2,R534,OH,R190
HO2,R534,OH,R245
HO2,R534,OH,R255
HO2,R534,OH,R433
HO2,R534,OH,R438
HO2,R534,OH,R440
HO2,R534,OH,R441
HO2,R534,OH,R455
HO2,R534,OH,R485
HO2,R534,OH,R486
HO2,R534,OH,R541
HO2,R534,OH,R549
HO2,R534,OH,R566
HO2,R534,OH,R568
HO2,R534,OH,R589
HO2,R534,OH,R590
HO2,R534,OH,R594
HO2,R534,OH,R617
HO2,R534,OH,R618
